Genre,Style,Category,Variation,Video
Club Dances,West Coast Swing,Six Count Figures (6 count),Sugar Push,https://www.youtube.com/watch?v=-Atg5VKXGRQ
Club Dances,West Coast Swing,Six Count Figures (6 count),Goofy Hand Sugar Push,https://www.youtube.com/watch?v=g430A30MYOY
Club Dances,West Coast Swing,Six Count Figures (6 count),Sunburst Sugar Push,https://www.youtube.com/watch?v=1rV46Q9II5s
Club Dances,West Coast Swing,Six Count Figures (6 count),Sugar Tuck,https://www.youtube.com/watch?v=wdNGSMzTCqE
Club Dances,West Coast Swing,Six Count Figures (6 count),Inside Turn,https://www.youtube.com/watch?v=UMRapAo4GnY
Club Dances,West Coast Swing,Six Count Figures (6 count),Goofy Hand Free Spin,https://www.youtube.com/watch?v=CWuJs5TDRMU
Club Dances,West Coast Swing,Six Count Figures (6 count),Goofy Hand Yo-Yo,https://www.youtube.com/watch?v=5PQLCNbyOLA
Club Dances,West Coast Swing,Basic Whips (8 Count),Whip,https://www.youtube.com/watch?v=PgS3dve08Uw
Club Dances,West Coast Swing,Basic Whips (8 Count),"Whip, Outside Turn",https://www.youtube.com/watch?v=ZJ8TKN6lD_o
Club Dances,West Coast Swing,Basic Whips (8 Count),"Whip, Free Spin",https://www.youtube.com/watch?v=XroxU425Rfs
Club Dances,West Coast Swing,Basic Whips (8 Count),"Whip, Texas Tommy (Apache Whip)",https://www.youtube.com/watch?v=SUJGawZ5xAU
Club Dances,West Coast Swing,Inside Turn Whips (8 count),Inside Turn Whip,https://www.youtube.com/watch?v=Qh_H3Jplnz0
Club Dances,West Coast Swing,Inside Turn Whips (8 count),"Inside Turn Whip, Outside Turn",https://www.youtube.com/watch?v=QEQ0Gf2yFX4
Club Dances,West Coast Swing,Inside Turn Whips (8 count),"Inside Turn Whip, Free Spin",https://www.youtube.com/watch?v=amHbetcPoCU
Club Dances,West Coast Swing,Free Spin Whips (Flip to Whip) (8 count),Free Spin Whip,https://www.youtube.com/watch?v=O5sdLMhPrHo
Club Dances,West Coast Swing,Free Spin Whips (Flip to Whip) (8 count),"Free Spin Whip, Outside Turn",https://www.youtube.com/watch?v=HgASX23pVDE
Club Dances,West Coast Swing,Free Spin Whips (Flip to Whip) (8 count),"Free Spin Whip, Free Spin",https://www.youtube.com/watch?v=H0z2AxAzxaY
Club Dances,West Coast Swing,Crossed-Hand Whips (8 count),Texas Tommy Whip,https://www.youtube.com/watch?v=yQ19y3nIfRM
Club Dances,West Coast Swing,Crossed-Hand Whips (8 count),Windows Whip,https://www.youtube.com/watch?v=sF3jeSNj8LQ
Club Dances,West Coast Swing,Crossed-Hand Whips (8 count),"Hammerlock Whip, L-in-L Inside Turn",https://www.youtube.com/watch?v=snWhA5k9T98
Club Dances,West Coast Swing,Crossed-Hand Whips (8 count),"Hand Change Hammerlock Whip, L-in-L Inside Turn",https://www.youtube.com/watch?v=Flh6ybMksmU
Club Dances,West Coast Swing,Cradle Whips (8 count),Cradle Whip,https://www.youtube.com/watch?v=6O3p72OHFeI
Club Dances,West Coast Swing,Walkback Whips (Various counts),Walkback Whip (Stop on 7),https://www.youtube.com/watch?v=2utYYapx_XY
Club Dances,West Coast Swing,Walkback Whips (Various counts),Walkback Whip (Stop on 9),https://www.youtube.com/watch?v=x4RD7ydpuoM
Club Dances,West Coast Swing,Walkback Whips (Various counts),Walkback Whip (Stop on 5),https://www.youtube.com/watch?v=fDM2bhTZyhQ
Club Dances,West Coast Swing,Walkback Whips (Various counts),Inside Turn Walkback Whip,https://www.youtube.com/watch?v=XrgC8oMKN2M
Club Dances,West Coast Swing,Walkback Whips (Various counts),Free Spin Walkback Whip,https://www.youtube.com/watch?v=bVRZxIPYy6g
Club Dances,West Coast Swing,Walkback Whips (Various counts),Cradle Walkback Whip,https://www.youtube.com/watch?v=yPKyuEmdolw
Club Dances,West Coast Swing,Catch and Return (8 count),Catch and Return,https://www.youtube.com/watch?v=Qjp_8hnDIE0
Club Dances,West Coast Swing,Catch and Return (8 count),"Catch and Return, Inside Turn",https://www.youtube.com/watch?v=hZWnp6au4GY
Club Dances,West Coast Swing,Half Whips (10 count),"Half Whip, Cross-Body Inside Turn",https://www.youtube.com/watch?v=hBlfu0XEI-8
Club Dances,West Coast Swing,Half Whips (10 count),"Half Whip, Cross-Body Lead",https://www.youtube.com/watch?v=7XKgkSDChCg
Club Dances,West Coast Swing,Pivots (10 count),"Goofy Hand Free Spin, Reverse Pivot, Cross-Body Inside Turn",https://www.youtube.com/watch?v=hNZ1k7Rtruw
Club Dances,West Coast Swing,Dips (6 count),Goofy Hand Free Spin Dip,https://www.youtube.com/watch?v=S0IJKknJewI
Club Dances,West Coast Swing,Elements of Musicality,Grooving in Swingout Position,https://www.youtube.com/watch?v=iXkd-KEmFh8
Club Dances,West Coast Swing,Elements of Musicality,Hammerlock Whip to Right Side Groove with Free Spin Exit,https://www.youtube.com/watch?v=vOOzLnUA1g0
Club Dances,West Coast Swing,Elements of Musicality,Adding Extra Walks,https://www.youtube.com/watch?v=GSlbx6adT3Y
Club Dances,West Coast Swing,Elements of Musicality,"Follow's Foot Fudge (""And 1"")",https://www.youtube.com/watch?v=W3Qsd8CAM38
Club Dances,West Coast Swing,Follow's Initiatives,Role-Reversed Sugar Push,https://www.youtube.com/watch?v=K9lIm6R6atM
Club Dances,West Coast Swing,Sendouts (6 & 8 count),Straight Sendout,https://www.youtube.com/watch?v=u6O-bOQEXYI
Club Dances,West Coast Swing,Sendouts (6 & 8 count),Cross-Body Inside Turn Sendout,https://www.youtube.com/watch?v=iQAGSc2lxMQ
Club Dances,West Coast Swing,Sendouts (6 & 8 count),Tuck Turn Sendout,https://www.youtube.com/watch?v=KKQ5wubs8eU
Club Dances,West Coast Swing,Sendouts (6 & 8 count),Fallaway Inside Turn Release,https://www.youtube.com/watch?v=JBri787Up8M
Club Dances,West Coast Swing,Sendouts (6 & 8 count),Tuck Double Turn Sendout,https://www.youtube.com/watch?v=yFvBQTrgrPg
Club Dances,West Coast Swing,Sugar Push and Sugar Tuck (6 count),Sugar Push (Straight Triple Version),https://www.youtube.com/watch?v=wd9sGf2hElo
Club Dances,West Coast Swing,Sugar Push and Sugar Tuck (6 count),Sugar Push (Touch Step Version),https://www.youtube.com/watch?v=AD1nUVBO26U
Club Dances,West Coast Swing,Sugar Push and Sugar Tuck (6 count),Sugar Push (Hooked Triple Version),https://www.youtube.com/watch?v=J0dz6FzC9To
Club Dances,West Coast Swing,Sugar Push and Sugar Tuck (6 count),Sugar Push (Single Hand Version),https://www.youtube.com/watch?v=6kELN07pvCs
Club Dances,West Coast Swing,Sugar Push and Sugar Tuck (6 count),Sugar Tuck,https://www.youtube.com/watch?v=Vu6LrSUtfS8
Club Dances,West Coast Swing,Sugar Push and Sugar Tuck (6 count),"Dishrag Sugar Tuck, Sunburst",https://www.youtube.com/watch?v=JIoTCiLwNnU
Club Dances,West Coast Swing,Side Passes (6 count),Side Pass,https://www.youtube.com/watch?v=muADcFricDs
Club Dances,West Coast Swing,Side Passes (6 count),Loop Turn,https://www.youtube.com/watch?v=C2hsMSuUW_o
Club Dances,West Coast Swing,Side Passes (6 count),Arch Turn,https://www.youtube.com/watch?v=LBEMxl5QnNE
Club Dances,West Coast Swing,Side Passes (6 count),Tuck Turn,https://www.youtube.com/watch?v=5MlSF8pZgL4
Club Dances,West Coast Swing,Side Passes (6 count),Follow's Self-Directed Tuck Turn,https://www.youtube.com/watch?v=N9vCJ7CFj8k
Club Dances,West Coast Swing,Side Passes (6 count),R-in-R Inside Turn,https://www.youtube.com/watch?v=Y8JBWi_OaTk
Club Dances,West Coast Swing,Side Passes (6 count),R-in-R Free Spin,https://www.youtube.com/watch?v=lowBbwNn1_g
Club Dances,West Coast Swing,Side Passes (6 count),Wrong Hand Free Spin,https://www.youtube.com/watch?v=E1YhpAkanRE
Club Dances,West Coast Swing,Matador (6 count),"Matador Sugar Tuck, Inside Turn",https://www.youtube.com/watch?v=tzODRztrGEs
Club Dances,West Coast Swing,Matador (6 count),Matador Tuck Turn Down the Tracks,https://www.youtube.com/watch?v=UBWHKtQdBkc
Club Dances,West Coast Swing,Matador (6 count),"Matador Sugar Tuck, Double Inside Turn",https://www.youtube.com/watch?v=kqa7Sqq8pdE
Club Dances,West Coast Swing,Matador (6 count),"Matador Sugar Tuck, She Goes He Goes",https://www.youtube.com/watch?v=itiRm6DhZ2M
Club Dances,West Coast Swing,Braced R-in-R Turns (6 count),Braced Outside Turn,https://www.youtube.com/watch?v=jM91zTYhwiI
Club Dances,West Coast Swing,Braced R-in-R Turns (6 count),Braced Outside Turn to Inside Turn from Behind the Back,https://www.youtube.com/watch?v=GgGT4eUd41Y
Club Dances,West Coast Swing,Braced R-in-R Turns (6 count),Braced Outside Turn to Free Spin from Behind the Back,https://www.youtube.com/watch?v=owdPbQdSGEc
Club Dances,West Coast Swing,Braced R-in-R Turns (6 count),Braced Double Outside Turn to Double Inside Turn from Behind the Back,https://www.youtube.com/watch?v=t2NnhRcflqY
Club Dances,West Coast Swing,Basic Whips (8 count),Whip,https://www.youtube.com/watch?v=svamTce949Q
Club Dances,West Coast Swing,Basic Whips (8 count),"Whip, Inside Turn",https://www.youtube.com/watch?v=eMUxDP0vOIA
Club Dances,West Coast Swing,Basic Whips (8 count),"Whip, Outside Turn",https://www.youtube.com/watch?v=Rvuno1VAybw
Club Dances,West Coast Swing,Basic Whips (8 count),"Whip, Free Spin",https://www.youtube.com/watch?v=Or-gK2PP4Bg
Club Dances,West Coast Swing,Basic Whips (8 count),"Whip, Double Free Spin",https://www.youtube.com/watch?v=UQCC_ebZ4Ns
Club Dances,West Coast Swing,Basic Whips (8 count),"Whip, Texas Tommy (Apache Whip)",https://www.youtube.com/watch?v=6WBHv3apToY
Club Dances,West Coast Swing,Catch and Return (8 count),Catch and Return,https://www.youtube.com/watch?v=7kB2_dFGcFE
Club Dances,West Coast Swing,Catch and Return (8 count),"Catch and Return, Inside Turn",https://www.youtube.com/watch?v=kN2EbAtb3kY
Club Dances,West Coast Swing,Cradle Whips (8 count),Cradle Whip,https://www.youtube.com/watch?v=-gMfUD3w79g
Club Dances,West Coast Swing,Cradle Whips (8 count),"Dishrag Sugar Tuck, Cradle Whip",https://www.youtube.com/watch?v=SucjnDXmSHA
Club Dances,West Coast Swing,Lead's Cradle Whips (8 count),Lead's Cradle Whip,https://www.youtube.com/watch?v=ruTvr4TZgkQ
Club Dances,West Coast Swing,Lead's Cradle Whips (8 count),"Lead's Cradle Whip, Inside Turn",https://www.youtube.com/watch?v=DR35LKTFKdU
Club Dances,West Coast Swing,Walkback Whips (8 count),Walkback Whip,https://www.youtube.com/watch?v=pUtGTZcJcio
Club Dances,West Coast Swing,Half Whips (10 count),"Half Whip, Cross-Body Lead",https://www.youtube.com/watch?v=iyTJ64PVkjg
Club Dances,West Coast Swing,Behind the Back (14 count),Whip to Side Pass from Behind the Back,https://www.youtube.com/watch?v=9XiQkrecFuA
Club Dances,West Coast Swing,Behind the Back (14 count),"Whip, Texas Tommy to Side Pass from Behind the Back",https://www.youtube.com/watch?v=tuj_3CHaik0
Club Dances,West Coast Swing,Crossed-Hand Whips (8 count),Texas Tommy Whip,https://www.youtube.com/watch?v=O9Z-VbKxyak
Club Dances,West Coast Swing,Reverse Variations (8 count),Reverse Whip,https://www.youtube.com/watch?v=4pDHiB3xPVs
Club Dances,West Coast Swing,Reverse Variations (8 count),"Reverse Catch and Return, Texas Tommy",https://www.youtube.com/watch?v=CBDZGVvDS54
Club Dances,West Coast Swing,Dips (8 count),"Catch and Return, Dip (on 6)",https://www.youtube.com/watch?v=MSdIDeBD3rI
Club Dances,West Coast Swing,Dips,"Catch and Return, Dip (on 5)",https://www.youtube.com/watch?v=KrpI5URfLpM
Club Dances,West Coast Swing,Dips,Draped Toss Across Dip (on 5),https://www.youtube.com/watch?v=e8OdQJMwPNU
Club Dances,West Coast Swing,Elements of Musicality,Freeze Break on 5,https://www.youtube.com/watch?v=D3XsINPpWuM
Club Dances,West Coast Swing,Elements of Musicality,Rhythm Break on 1,https://www.youtube.com/watch?v=o4hq2PJbzfQ
Club Dances,West Coast Swing,Elements of Musicality,Foot Substitution - Kick-Ball-Change,https://www.youtube.com/watch?v=J5yohIBaSsQ
Club Dances,West Coast Swing,Elements of Musicality,"Follow's Foot Fudge (""And-1"")",https://www.youtube.com/watch?v=jdzUtvOgYs4
Club Dances,West Coast Swing,Elements of Musicality,"Follow's Foot Fudge (""1-and-2"")",https://www.youtube.com/watch?v=g0KQqa7dLSg
Club Dances,West Coast Swing,Fancy Footwork - Adorned Triples,Triple in Place,https://www.youtube.com/watch?v=og8mdoKh-0g
Club Dances,West Coast Swing,Fancy Footwork - Adorned Triples,Coaster Step,https://www.youtube.com/watch?v=sQT8NjIh3-Y
Club Dances,West Coast Swing,Fancy Footwork - Adorned Triples,Hooked Triple,https://www.youtube.com/watch?v=tV3fzPsDppk
Club Dances,West Coast Swing,Fancy Footwork - Adorned Triples,Side-Replace-Cross,https://www.youtube.com/watch?v=n29KaSWFnhk
Club Dances,Nightclub Two Step,Basics,Basic,https://www.youtube.com/watch?v=KNCq9Qg238g
Club Dances,Nightclub Two Step,Basics,Flip Flops,https://www.youtube.com/watch?v=WdKHfsjqzIE
Club Dances,Nightclub Two Step,Spot Turns,Follow's Spot Turn,https://www.youtube.com/watch?v=-yr710Qtjig
Club Dances,Nightclub Two Step,Spot Turns,Lead's Spot Turn,https://www.youtube.com/watch?v=SgzMkdZODgo
Club Dances,Nightclub Two Step,Spot Turns,Follow's Spot Turn to Flip Flops (to Spot Turn),https://www.youtube.com/watch?v=Kq4x5mB42P8
Club Dances,Nightclub Two Step,Spot Turns,Lead's Spot Turn to Flip Flops,https://www.youtube.com/watch?v=FoXC4xyE0-A
Club Dances,Nightclub Two Step,Spot Turns,Dishrag Sunburst,https://www.youtube.com/watch?v=MvksNV7LTMA
Club Dances,Nightclub Two Step,Spot Turns,Crossed-Hand Matador,https://www.youtube.com/watch?v=Go6pChdSL7U
Club Dances,Nightclub Two Step,Spot Turns,Chained Spot Turns,https://www.youtube.com/watch?v=EDocBoOTd2s
Club Dances,Nightclub Two Step,Spot Turns,Inside Spot Turn,https://www.youtube.com/watch?v=KY1oxC2os9Y
Club Dances,Nightclub Two Step,Spot Turns,Chained Inside Spot Turns,https://www.youtube.com/watch?v=YLUzJCTRG-4
Club Dances,Nightclub Two Step,"Flip Turns (Half Turns, Couple's Turns)",Right Turn,https://www.youtube.com/watch?v=I57ttnekdP4
Club Dances,Nightclub Two Step,"Flip Turns (Half Turns, Couple's Turns)",... with Outside Turn,https://www.youtube.com/watch?v=JWQpLejITyU
Club Dances,Nightclub Two Step,"Flip Turns (Half Turns, Couple's Turns)",... with Double Outside Turn,https://www.youtube.com/watch?v=DnI9H-kvlIQ
Club Dances,Nightclub Two Step,"Flip Turns (Half Turns, Couple's Turns)",... with Quadruple Outside Turn,https://www.youtube.com/watch?v=VgefTrMuNqY
Club Dances,Nightclub Two Step,"Flip Turns (Half Turns, Couple's Turns)",Left Turn,https://www.youtube.com/watch?v=JtOb34Gyw8o
Club Dances,Nightclub Two Step,"Flip Turns (Half Turns, Couple's Turns)",... with Inside Turn,https://www.youtube.com/watch?v=kBH0fqZznB4
Club Dances,Nightclub Two Step,Swing Moves,Waist Slide,https://www.youtube.com/watch?v=5_R8hUr9_Fk
Club Dances,Nightclub Two Step,Swing Moves,Lead's Underarm Turn,https://www.youtube.com/watch?v=gnUA8k9Kjyc
Club Dances,Nightclub Two Step,Swing Moves,Inside Turn,https://www.youtube.com/watch?v=e6Ft9L3Eocs
Club Dances,Nightclub Two Step,Swing Moves,Inside Turn (from Two Hands),https://www.youtube.com/watch?v=4Z73StAdQPQ
Club Dances,Nightclub Two Step,Swing Moves,"She Goes, He Goes (Richard's Version)",https://www.youtube.com/watch?v=vC8T-vwziSQ
Club Dances,Nightclub Two Step,Swing Moves,"She Goes, He Goes (Nick's Version)",https://www.youtube.com/watch?v=hT4petcLwVM
Club Dances,Nightclub Two Step,Swing Moves,"Double Dishrag (Outside, Inside)",https://www.youtube.com/watch?v=hFYXsXT-epg
Club Dances,Nightclub Two Step,Swing Moves,Chained Inside Turns (Loop-de-Loops),https://www.youtube.com/watch?v=04rDibqbcEs
Club Dances,Nightclub Two Step,Around the World,Around the World,https://www.youtube.com/watch?v=eg2GrsJ6FYo
Club Dances,Nightclub Two Step,Around the World,... with Pivaloop Outside Turn,https://www.youtube.com/watch?v=osY4cBw2TmY
Club Dances,Nightclub Two Step,Around the World,... with Free Spin,https://www.youtube.com/watch?v=Fqw4dAl0RMc
Club Dances,Nightclub Two Step,Around the World,... with Rollaway,https://www.youtube.com/watch?v=6t200wsezjQ
Club Dances,Nightclub Two Step,Around the World,... with Waist Slide,https://www.youtube.com/watch?v=LzyDyi5i3vs
Club Dances,Nightclub Two Step,Around the World,... with Barrel Roll,https://www.youtube.com/watch?v=v7h9sveJUho
Club Dances,Nightclub Two Step,Around the World,Matador Around the World,https://www.youtube.com/watch?v=Upap3Jh4-FA
Club Dances,Nightclub Two Step,Around the World,... with Pivaloop Outside Turn,https://www.youtube.com/watch?v=7ORd-UU5hD4
Club Dances,Nightclub Two Step,Around the World,Around the World as the World Turns,https://www.youtube.com/watch?v=N-eDTEqcRpo
Club Dances,Nightclub Two Step,Orbiting Turns,Lead's Inside Turn,https://www.youtube.com/watch?v=kd78-71kKuQ
Club Dances,Nightclub Two Step,Orbiting Turns,Follow's Arch Turn,https://www.youtube.com/watch?v=B5n47Z03jHQ
Club Dances,Nightclub Two Step,Orbiting Turns,Lead's Inside to Follow's Arch,https://www.youtube.com/watch?v=z4WrDSAl258
Club Dances,Nightclub Two Step,Orbiting Turns,Follow's Arch to Lead's Inside,https://www.youtube.com/watch?v=WU51d_-mPUk
Club Dances,Nightclub Two Step,Lead's Cradle,... to Inside Turn (Bar 2),https://www.youtube.com/watch?v=YxyFtfRc6YY
Club Dances,Nightclub Two Step,Lead's Cradle,... to Inside Turn (Bar 3),https://www.youtube.com/watch?v=raFmTC0A-Jk
Club Dances,Nightclub Two Step,Lead's Cradle,... to Inside Turn (Bar 4),https://www.youtube.com/watch?v=feV1tGBsxL0
Club Dances,Nightclub Two Step,Lead's Cradle,... to Double Inside Turn,https://www.youtube.com/watch?v=2Nwalq-T9V0
Club Dances,Nightclub Two Step,Sweetheart and Windows,Sweetheart,https://www.youtube.com/watch?v=O3iDvps1LEs
Club Dances,Nightclub Two Step,Sweetheart and Windows,... with Mixmaster Exit,https://www.youtube.com/watch?v=mMOEBw9_Gmw
Club Dances,Nightclub Two Step,Sweetheart and Windows,Windows,https://www.youtube.com/watch?v=4Z3Qb_huIsg
Club Dances,Nightclub Two Step,Sweetheart and Windows,... with Face Loop Exit,https://www.youtube.com/watch?v=Kvc-yYO9JRA
Club Dances,Nightclub Two Step,Sweetheart and Windows,... with Doubled Face Loop Exit,https://www.youtube.com/watch?v=5ziMxgbtPSQ
Club Dances,Nightclub Two Step,Sweetheart and Windows,Waist Slide to Crossed Hands and ...,https://www.youtube.com/watch?v=GqHFJfwgFQc
Club Dances,Nightclub Two Step,Shoulder Catch and Cradle,Shoulder Catch,https://www.youtube.com/watch?v=RvCRc5blj_w
Club Dances,Nightclub Two Step,Shoulder Catch and Cradle,... to Inside Turn,https://www.youtube.com/watch?v=zAWyFtColX8
Club Dances,Nightclub Two Step,Shoulder Catch and Cradle,... to Double Inside Turn,https://www.youtube.com/watch?v=q3kaNgtMlPU
Club Dances,Nightclub Two Step,Shoulder Catch and Cradle,Cradle Bounce,https://www.youtube.com/watch?v=X1x7KZUJOYE
Club Dances,Nightclub Two Step,Shoulder Catch and Cradle,... to Inside Turn,https://www.youtube.com/watch?v=2Wo1KyMZc7U
Club Dances,Nightclub Two Step,Shoulder Catch and Cradle,... to Double Inside Turn,https://www.youtube.com/watch?v=QAZvDyRpSsw
Club Dances,Nightclub Two Step,Shoulder Catch and Cradle,"... to Double Dishrag (Inside, Outside)",https://www.youtube.com/watch?v=bo14cn6XCqg
Club Dances,Nightclub Two Step,Multiple Turns,Double Outside Turn,https://www.youtube.com/watch?v=euQYKR473Ec
Club Dances,Nightclub Two Step,Multiple Turns,Double Inside Turn,https://www.youtube.com/watch?v=x8A_7doV4T8
Club Dances,Nightclub Two Step,Multiple Turns,Triple Outside Turn,https://www.youtube.com/watch?v=oOBJlaAwe3I
Club Dances,Nightclub Two Step,Multiple Turns,Triple Inside Turn,https://www.youtube.com/watch?v=6lS53E2R2Sk
Club Dances,Nightclub Two Step,Spin Turns,Spin Turn,https://www.youtube.com/watch?v=-tbzIYvLs7U
Club Dances,Nightclub Two Step,Spin Turns,Rotary Outside Turn,https://www.youtube.com/watch?v=54Ibxtf6QUI
Club Dances,Nightclub Two Step,Cross-Body Lead,"Cross-Body Lead, Pivaloop Outside Turn",https://www.youtube.com/watch?v=A3VmcqtF-UY
Club Dances,Nightclub Two Step,Cross-Body Lead,"Cross-Body Inside Turn, Pivaloop Outside Turn",https://www.youtube.com/watch?v=9tb4KnwgWpY
Club Dances,Nightclub Two Step,1928 Lindy,"Swingout, Lindy Circle",https://www.youtube.com/watch?v=6FTynLI6yzQ
Club Dances,Nightclub Two Step,1928 Lindy,"Swingout, Shoulder Slide",https://www.youtube.com/watch?v=31gsZgc9xgs
Club Dances,Nightclub Two Step,1928 Lindy,Repeated Swingouts,https://www.youtube.com/watch?v=-2cwfgioAB4
Club Dances,Nightclub Two Step,Pivots,Pivot (3 Steps),https://www.youtube.com/watch?v=6GUzvOKLBNM
Club Dances,Nightclub Two Step,Pivots,Continuous Pivots (6 Steps),https://www.youtube.com/watch?v=v7ezUufiAig
Club Dances,Nightclub Two Step,Pivots,Reverse Pivot (3 Steps),https://www.youtube.com/watch?v=ShZmOcY1ZS4
Club Dances,Nightclub Two Step,Pivots,Reverse Continuous Pivots (6 Steps),https://www.youtube.com/watch?v=Ld1Kxu_S_do
Club Dances,Nightclub Two Step,Follow's Solo,Follow's Solo with Free Spin Exit,https://www.youtube.com/watch?v=MpyOtMxUOEg
Club Dances,Nightclub Two Step,Follow's Solo,Touches Styling,https://www.youtube.com/watch?v=WTdIHGBlyfs
Club Dances,Nightclub Two Step,Follow's Solo,Kicks Styling,https://www.youtube.com/watch?v=da6td_mLH3o
Club Dances,Nightclub Two Step,Follow's Solo,Follow's Solo with Around the World Exit,https://www.youtube.com/watch?v=yUTe8t_RrvE
Club Dances,Nightclub Two Step,Follow's Solo,Cross-Body Cradle Follow's Solo,https://www.youtube.com/watch?v=yoJKoutvz9k
Club Dances,Nightclub Two Step,Crossover Breaks,Parallel Breaks,https://www.youtube.com/watch?v=smx0RJdU6D4
Club Dances,Nightclub Two Step,Crossover Breaks,... with Spot Turn Exit,https://www.youtube.com/watch?v=ZoJdYvTiUD4
Club Dances,Nightclub Two Step,Crossover Breaks,Spot Turn to ...,https://www.youtube.com/watch?v=0RleG2bmXp8
Club Dances,Nightclub Two Step,Crossover Breaks,Cross Promenade Rollaway,https://www.youtube.com/watch?v=EAIzEUpbbBs
Club Dances,Nightclub Two Step,Crossover Breaks,Cross Promenade Pivaloop,https://www.youtube.com/watch?v=frjibinPK1c
Club Dances,Nightclub Two Step,Crossover Breaks,Cross Promenade Free Spin,https://www.youtube.com/watch?v=9z_uTgChLck
Club Dances,Nightclub Two Step,Over the Elbows,... with Outside Turn,https://www.youtube.com/watch?v=P3rnZyByqDA
Club Dances,Nightclub Two Step,Over the Elbows,... with Inside Turn,https://www.youtube.com/watch?v=IdVCMC-R2Kw
Club Dances,Nightclub Two Step,Over the Elbows,Triple Outside Turn (Over the Elbows),https://www.youtube.com/watch?v=ggaAJZ3wve0
Club Dances,Nightclub Two Step,Over the Elbows,Triple Inside Turn (Over the Elbows),https://www.youtube.com/watch?v=TDyjQq-2SpM
Club Dances,Nightclub Two Step,Endings,Dip,https://www.youtube.com/watch?v=WQCwkba_iNQ
Club Dances,Nightclub Two Step,Endings,"Windows, Valentino Dip",https://www.youtube.com/watch?v=nuUwi31BvzI
Club Dances,Nightclub Two Step,Endings,Cradle Side Dip,https://www.youtube.com/watch?v=Uby0fPtFJk0
Club Dances,Nightclub Two Step,Other Stylings,Jedi Two Step,https://www.youtube.com/watch?v=J3E8NH3Lx2k
Club Dances,Nightclub Two Step,Other Timings,Rock Step First,https://www.youtube.com/watch?v=rgfkAZQtiDk
Club Dances,Nightclub Two Step,Other Timings,Swing Waltz (Waltz Swing),/dances/swing-waltz
Club Dances,Nightclub Two Step,Transitions,Transition from Rumba,https://www.youtube.com/watch?v=gbQ8X01or7s
Club Dances,Blues/Fusion,Basics,Basic,https://www.youtube.com/watch?v=J-XtYCd8-zY
Club Dances,Blues/Fusion,Basics,with Shoulder Lead,https://www.youtube.com/watch?v=4dwV0TAVdBM
Club Dances,Blues/Fusion,Basics,with Hip Lead,https://www.youtube.com/watch?v=qMDqLGsuN54&
Club Dances,Blues/Fusion,Basics,Turning Basic,https://www.youtube.com/watch?v=5cZUTacLDNA
Club Dances,Blues/Fusion,Basics,Forward Basic,https://www.youtube.com/watch?v=VK2yeR75BvY
Club Dances,Blues/Fusion,Basics,Zig Zag Basic,https://www.youtube.com/watch?v=Wwrn2wwS_FU
Club Dances,Blues/Fusion,Walking Steps (Fours),Promenade,https://www.youtube.com/watch?v=_fauxDmdvvM
Club Dances,Blues/Fusion,Walking Steps (Fours),Promenade (Half Closed),https://www.youtube.com/watch?v=5vTkeXLEFmc
Club Dances,Blues/Fusion,Walking Steps (Fours),Promenade (Follow Backing),https://www.youtube.com/watch?v=UFpW1c6J9qg
Club Dances,Blues/Fusion,Walking Steps (Fours),Promenade (Lead Backing),https://www.youtube.com/watch?v=fF6zXD6WRcc
Club Dances,Blues/Fusion,Walking Steps (Fours),Molinete,https://www.youtube.com/watch?v=Y3P5SrI9XNM
Club Dances,Blues/Fusion,Walking Steps (Fours),Double Hesitation,https://www.youtube.com/watch?v=mIdBsEGWG5k
Club Dances,Blues/Fusion,Walking Steps (Fours),Grapevine,https://www.youtube.com/watch?v=TT9cCNxiR0E
Club Dances,Blues/Fusion,Walking Steps (Fours),Pivots (in Place),https://www.youtube.com/watch?v=isOFbLypsIY
Club Dances,Blues/Fusion,Walking Steps (Threes),Three Step Promenade,https://www.youtube.com/watch?v=n7rKLEBZJvs
Club Dances,Blues/Fusion,Walking Steps (Threes),Three Step Grapevine,https://www.youtube.com/watch?v=-YdHg78a4IY
Club Dances,Blues/Fusion,Walking Steps (Threes),Pas Titubé,https://www.youtube.com/watch?v=8RvQDWUfLGk
Club Dances,Blues/Fusion,Walking Steps (Threes),Three Step Pivots,https://www.youtube.com/watch?v=qRGj50_tQpM
Club Dances,Blues/Fusion,Cradle Position,Inside Turn to Cradle,https://www.youtube.com/watch?v=zlmoy7OOQRo
Club Dances,Blues/Fusion,Cradle Position,Continuous Cradle,https://www.youtube.com/watch?v=2ThuaJnK9x4
Club Dances,Blues/Fusion,Releases,Cross-Body Lead to Open,https://www.youtube.com/watch?v=2YDS5kkiZfw
Club Dances,Blues/Fusion,Releases,"Pivots, Outside Turn to Open",https://www.youtube.com/watch?v=Ni2eJuArYzI
Club Dances,Blues/Fusion,Releases,Cross-Body Inside Turn to Open,https://www.youtube.com/watch?v=ijdz3Hp6ZbI
Club Dances,Blues/Fusion,Grooving,Grooving in Open Position,https://www.youtube.com/watch?v=2YDS5kkiZfw&t=7
Club Dances,Blues/Fusion,Swing Moves,Inside Turn,https://www.youtube.com/watch?v=xVClSbcg_hg
Club Dances,Blues/Fusion,Swing Moves,with Triples,https://www.youtube.com/watch?v=9qLSKFDhDBU
Club Dances,Blues/Fusion,Swing Moves,Outside Turn,https://www.youtube.com/watch?v=5l0G60-Ii2c
